subfolder,image_name,image_path,status,instrument_pixels,needle_pixels,area_ratio,corrected_area,,,,,,,,
7-16_tree119_5461_day0,20250720_133739.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_133739.jpg,success,901,4506,0.833364158,5.000184945,,,,,,,,
7-16_tree119_5461_day0,20250720_134208.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_134208.jpg,success,942,4066,0.811900958,4.871405751,,,,,,,,
7-16_tree119_5461_day0,20250720_134815.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_134815.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0,20250720_134821.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_134821.jpg,success,946,4079,0.811741294,4.870447761,,,,,,,,
7-16_tree119_5461_day0,20250720_135334.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_135334.jpg,success,870,5471,0.862797666,5.176785996,,,,,,,,
7-16_tree119_5461_day0,20250720_135541.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_135541.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0,20250720_135552.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_135552.jpg,success,880,4420,0.833962264,5.003773585,,,,,,,,
7-16_tree119_5461_day0,20250720_135920.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_135920.jpg,success,1166,4717,0.801801802,4.810810811,,,,,,,,
7-16_tree119_5461_day0,20250720_140320.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_140320.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0,20250720_140329.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_140329.jpg,success,1070,6024,0.849168311,5.095009867,,,,,,,,
7-16_tree119_5461_day0,20250720_140751.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_140751.jpg,success,1194,5072,0.809447814,4.856686882,,,,,,,,
7-16_tree119_5461_day0,20250720_141224.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_141224.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0,20250720_141232.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_141232.jpg,success,1114,5417,0.829428878,4.976573266,,,,,,,,
7-16_tree119_5461_day0,20250720_141451.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_141451.jpg,success,849,5832,0.872923215,5.237539291,,,,,,,,
7-16_tree119_5461_day0,20250720_141715.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_141715.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0,20250720_141727.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_141727.jpg,success,990,4846,0.830363263,4.982179575,,,,,,,,
7-16_tree119_5461_day0,20250720_142019.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_142019.jpg,success,1037,4508,0.812984671,4.877908025,,,,,,,,
7-16_tree119_5461_day0,20250720_142350.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_142350.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0,20250720_142417.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_142417.jpg,success,965,5087,0.840548579,5.043291474,,,,,,,,
7-16_tree119_5461_day0,20250720_142734.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0\20250720_142734.jpg,success,1216,6760,0.847542628,5.085255767,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_124801.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_124801.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_124815.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_124815.jpg,success,1221,4272,0.777717094,4.666302567,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_125151.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_125151.jpg,success,1311,5429,0.805489614,4.832937685,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_130048.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_130048.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_130058.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_130058.jpg,success,1066,5049,0.825674571,4.954047424,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_130344.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_130344.jpg,success,823,3465,0.80806903,4.848414179,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_130701.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_130701.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_130711.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_130711.jpg,success,823,4018,0.829993803,4.979962818,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_131005.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_131005.jpg,success,942,4938,0.839795918,5.03877551,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_131437.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_131437.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_131450.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_131450.jpg,success,1232,7403,0.857324841,5.143949045,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_131858.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_131858.jpg,success,791,2473,0.757659314,4.545955882,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_132635.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_132635.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_132641.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_132641.jpg,success,1005,5122,0.835971928,5.015831565,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_132920.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_132920.jpg,success,930,5288,0.850434223,5.102605339,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_133354.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_133354.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_133409.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_133409.jpg,success,854,3793,0.816225522,4.897353131,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_134026.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_134026.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_134039.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_134039.jpg,success,1116,5530,0.832079446,4.992476678,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_134407.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_134407.jpg,success,926,5165,0.847972418,5.08783451,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_134949.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_134949.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_135017.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_135017.jpg,success,1181,5644,0.826959707,4.961758242,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_135501.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_135501.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_135510.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_135510.jpg,success,663,2875,0.812605992,4.875635953,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_140327.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_140327.jpg,success,1401,4887,0.777194656,4.663167939,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_141536.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_141536.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_141543.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_141543.jpg,success,1005,7023,0.874813154,5.248878924,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_142433.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_142433.jpg,success,0,1748,1,6,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_143450.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_143450.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_143501.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_143501.jpg,success,1424,11370,0.888697827,5.332186963,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_144201.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_144201.jpg,success,1239,8637,0.87454435,5.2472661,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_153916.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_153916.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_153917.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_153917.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_153940.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_153940.jpg,success,1058,6563,0.861173074,5.167038446,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_154733.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_154733.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_154742.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_154742.jpg,success,795,3743,0.824812693,4.948876157,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_160025.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_160025.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_160041.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_160041.jpg,success,992,5604,0.849605822,5.09763493,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_160446.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_160446.jpg,success,807,3592,0.816549216,4.899295294,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_161157.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_161157.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_161213.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_161213.jpg,success,741,2937,0.798531811,4.791190865,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_161616.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_161616.jpg,success,722,4509,0.861976677,5.171860065,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_162002.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_162002.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_162022.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_162022.jpg,success,1340,8284,0.860764755,5.164588529,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_162517.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_162517.jpg,success,0,3308,1,6,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_163704.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_163704.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_163727.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_163727.jpg,success,822,4345,0.840913489,5.045480937,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_164304.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_164304.jpg,success,746,5332,0.877262257,5.263573544,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_164654.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_164654.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_164700.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_164700.jpg,success,902,4669,0.838090109,5.028540657,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_165028.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_165028.jpg,success,1020,5108,0.833550914,5.001305483,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_165411.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_165411.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_165421.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_165421.jpg,success,928,4073,0.814437113,4.886622675,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_165637.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_165637.jpg,success,1125,6762,0.857360213,5.144161278,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_170017.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_170017.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_170023.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_170023.jpg,success,1083,5545,0.836602293,5.01961376,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_170223.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_170223.jpg,success,849,2643,0.756872852,4.541237113,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_170423.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_170423.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_170431.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_170431.jpg,success,916,5670,0.860917097,5.165502581,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_170805.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_170805.jpg,success,1096,6929,0.863426791,5.180560748,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_171019.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_171019.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_171030.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_171030.jpg,success,945,4913,0.838682144,5.032092864,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_171249.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_171249.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_171255.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_171255.jpg,success,858,3778,0.814926661,4.889559965,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_171509.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_171509.jpg,success,565,3713,0.867928939,5.207573633,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_171935.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_171935.jpg,success,939,4172,0.816278615,4.897671689,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_171954.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_171954.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_172305.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_172305.jpg,success,946,5195,0.845953428,5.075720567,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_172424.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_172424.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_172435.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_172435.jpg,success,1161,4674,0.801028278,4.806169666,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_172750.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_172750.jpg,success,731,2558,0.777743995,4.666463971,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_172906.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_172906.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_172915.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_172915.jpg,success,907,3284,0.78358387,4.701503221,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_173205.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_173205.jpg,success,756,3419,0.818922156,4.913532934,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_173402.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_173402.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_173408.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_173408.jpg,success,955,3892,0.80297091,4.817825459,,,,,,,,
7-16_tree119_5461_day0_initial,20250717_174240.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day0_initial\20250717_174240.jpg,success,973,4407,0.819144981,4.914869888,,,,,,,,
7-16_tree119_5461_day14,20250731_122430.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_122430.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day14,20250731_124130.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_124130.jpg,success,837,4960,0.855614973,5.13368984,,,,,,,,
7-16_tree119_5461_day14,20250731_124610.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_124610.jpg,success,939,6028,0.86522176,5.191330558,,,,,,,,
7-16_tree119_5461_day14,20250731_124910.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_124910.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day14,20250731_124928.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_124928.jpg,success,1139,7582,0.869395712,5.216374269,,,,,,,,
7-16_tree119_5461_day14,20250731_125518.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_125518.jpg,success,2181,7138,0.765962013,4.595772079,,,,,,,,
7-16_tree119_5461_day14,20250731_130003.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_130003.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day14,20250731_130019.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_130019.jpg,success,810,3306,0.803206997,4.819241983,,,,,,,,
7-16_tree119_5461_day14,20250731_130345.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_130345.jpg,success,978,4897,0.833531915,5.001191489,,,,,,,,
7-16_tree119_5461_day14,20250731_130735.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_130735.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day14,20250731_130751.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_130751.jpg,success,900,3361,0.788781976,4.732691856,,,,,,,,
7-16_tree119_5461_day14,20250731_131142.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_131142.jpg,success,1160,6296,0.844420601,5.066523605,,,,,,,,
7-16_tree119_5461_day14,20250731_131451.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_131451.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day14,20250731_131505.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_131505.jpg,success,1086,5827,0.842904672,5.057428034,,,,,,,,
7-16_tree119_5461_day14,20250731_131809.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_131809.jpg,success,951,5277,0.847302505,5.083815029,,,,,,,,
7-16_tree119_5461_day14,20250731_132216.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_132216.jpg,success,0,0,0,0,,,,,,,,
7-16_tree119_5461_day14,20250731_132231.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_132231.jpg,success,1078,3752,0.776811594,4.660869565,,,,,,,,
7-16_tree119_5461_day14,20250731_132630.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_132630.jpg,success,888,4827,0.844619423,5.067716535,,,,,,,,
7-16_tree119_5461_day14,20250731_133021.jpg,C:\Users\haigh\OneDrive\Documents\Masters\Roboflow\Images\7-16_tree119_5461_day14\20250731_133021.jpg,success,0,0,0,0,,,,,,,,
